KYTREASNOX,TIDXFAM,CALDT,TDYTM,TDBID,TDASK
2000008,FIXEDTERM,20210603,2.1263598751049E+00,1.3611718750000E+02,1.3617968750000E+02
2000008,FIXEDTERM,20210604,2.0559549370385E+00,1.3751562500000E+02,1.3757812500000E+02
2000008,FIXEDTERM,20210607,2.0717368923814E+00,1.3718750000000E+02,1.3725000000000E+02
2000008,FIXEDTERM,20210608,2.0411101419010E+00,1.3779687500000E+02,1.3785937500000E+02
2000008,FIXEDTERM,20210609,2.0025191178771E+00,1.3857031250000E+02,1.3863281250000E+02
2000008,FIXEDTERM,20210610,1.9542065786678E+00,1.3954687500000E+02,1.3960937500000E+02
2000008,FIXEDTERM,20210611,1.9697247547664E+00,1.3922656250000E+02,1.3928906250000E+02
2000008,FIXEDTERM,20210614,2.0111363209234E+00,1.3837500000000E+02,1.3843750000000E+02
2000008,FIXEDTERM,20210615,2.0082156231474E+00,1.3842968750000E+02,1.3849218750000E+02
2000008,FIXEDTERM,20210616,2.0460719605507E+00,1.3766406250000E+02,1.3772656250000E+02
2000008,FIXEDTERM,20210617,1.9477128720312E+00,1.3964843750000E+02,1.3971093750000E+02
2000008,FIXEDTERM,20210618,1.8694888016282E+00,1.4125000000000E+02,1.4131250000000E+02
2000008,FIXEDTERM,20210621,1.9489551118812E+00,1.3958593750000E+02,1.3968750000000E+02
2000008,FIXEDTERM,20210622,1.9236787960597E+00,1.4011718750000E+02,1.4017968750000E+02
2000008,FIXEDTERM,20210623,1.9441140405117E+00,1.3969531250000E+02,1.3975781250000E+02
2000008,FIXEDTERM,20210624,1.9396833499075E+00,1.3978125000000E+02,1.3984375000000E+02
2000008,FIXEDTERM,20210625,1.9852227785073E+00,1.3885156250000E+02,1.3891406250000E+02
2000008,FIXEDTERM,20210628,1.9330705713968E+00,1.3989843750000E+02,1.3996093750000E+02
2000008,FIXEDTERM,20210629,1.9240565390943E+00,1.4007812500000E+02,1.4014062500000E+02
2000008,FIXEDTERM,20210630,2.0091537169607E+00,1.0370703125000E+02,1.0376953125000E+02
2000008,FIXEDTERM,20210701,1.9857429037102E+00,1.0410156250000E+02,1.0416406250000E+02
2000008,FIXEDTERM,20210702,1.9857172814738E+00,1.0410156250000E+02,1.0416406250000E+02
2000008,FIXEDTERM,20210706,1.8914185658201E+00,1.0570703125000E+02,1.0576953125000E+02
2000008,FIXEDTERM,20210707,1.8531154930376E+00,1.0636718750000E+02,1.0642968750000E+02
2000008,FIXEDTERM,20210708,1.8364021267195E+00,1.0665625000000E+02,1.0671875000000E+02
2000008,FIXEDTERM,20210709,1.9004096988327E+00,1.0555078125000E+02,1.0561328125000E+02
2000008,FIXEDTERM,20210712,1.9135300426203E+00,1.0532421875000E+02,1.0538671875000E+02
2000008,FIXEDTERM,20210713,1.9582031408481E+00,1.0456250000000E+02,1.0462500000000E+02
2000008,FIXEDTERM,20210714,1.8849945142326E+00,1.0581250000000E+02,1.0587500000000E+02
2000008,FIXEDTERM,20210715,1.8347573718676E+00,1.0667968750000E+02,1.0674218750000E+02
2000008,FIXEDTERM,20210716,1.8358409054546E+00,1.0666015625000E+02,1.0672265625000E+02
2000008,FIXEDTERM,20210719,1.7355164133563E+00,1.0841406250000E+02,1.0847656250000E+02
2000008,FIXEDTERM,20210720,1.7874573682007E+00,1.0750000000000E+02,1.0756250000000E+02
2000008,FIXEDTERM,20210721,1.8514236615434E+00,1.0638671875000E+02,1.0644921875000E+02
2000008,FIXEDTERM,20210722,1.8308595630206E+00,1.0674218750000E+02,1.0680468750000E+02
2000008,FIXEDTERM,20210723,1.8251915712140E+00,1.0683984375000E+02,1.0690234375000E+02
2000008,FIXEDTERM,20210726,1.8519008659402E+00,1.0637500000000E+02,1.0643750000000E+02
2000008,FIXEDTERM,20210727,1.8036857504603E+00,1.0721093750000E+02,1.0727343750000E+02
2000008,FIXEDTERM,20210728,1.7897609363151E+00,1.0745312500000E+02,1.0751562500000E+02
2000008,FIXEDTERM,20210729,1.8285350075766E+00,1.0677734375000E+02,1.0683984375000E+02
2000008,FIXEDTERM,20210730,1.7423716571352E+00,1.3362500000000E+02,1.3370312500000E+02
2000008,FIXEDTERM,20210802,1.6899812192906E+00,1.3467968750000E+02,1.3475781250000E+02
2000008,FIXEDTERM,20210803,1.6852007547490E+00,1.3477343750000E+02,1.3485156250000E+02
2000008,FIXEDTERM,20210804,1.6788974238275E+00,1.3489843750000E+02,1.3497656250000E+02
2000008,FIXEDTERM,20210805,1.7016301648252E+00,1.3442968750000E+02,1.3450781250000E+02
2000008,FIXEDTERM,20210806,1.7890645218462E+00,1.3265625000000E+02,1.3273437500000E+02
2000008,FIXEDTERM,20210809,1.8169862822817E+00,1.3208593750000E+02,1.3216406250000E+02
2000008,FIXEDTERM,20210810,1.8399324996677E+00,1.3162500000000E+02,1.3170312500000E+02
2000008,FIXEDTERM,20210811,1.8381785366227E+00,1.3165625000000E+02,1.3173437500000E+02
2000008,FIXEDTERM,20210812,1.8423186470031E+00,1.3157031250000E+02,1.3164843750000E+02
2000008,FIXEDTERM,20210813,1.7679279631114E+00,1.3305468750000E+02,1.3313281250000E+02
2000008,FIXEDTERM,20210816,1.7603807284401E+00,1.3319531250000E+02,1.3327343750000E+02
2000008,FIXEDTERM,20210817,1.7516720836300E+00,1.3336718750000E+02,1.3344531250000E+02
2000008,FIXEDTERM,20210818,1.7340920241086E+00,1.3371875000000E+02,1.3379687500000E+02
2000008,FIXEDTERM,20210819,1.7092573002607E+00,1.3422656250000E+02,1.3428906250000E+02
2000008,FIXEDTERM,20210820,1.7048400239860E+00,1.3431250000000E+02,1.3437500000000E+02
2000008,FIXEDTERM,20210823,1.7069522537382E+00,1.3425781250000E+02,1.3432031250000E+02
2000008,FIXEDTERM,20210824,1.7491961672829E+00,1.3339843750000E+02,1.3346093750000E+02
2000008,FIXEDTERM,20210825,1.7925540967744E+00,1.3252343750000E+02,1.3258593750000E+02
2000008,FIXEDTERM,20210826,1.7896386037651E+00,1.3257812500000E+02,1.3264062500000E+02
2000008,FIXEDTERM,20210827,1.7622065970850E+00,1.3312500000000E+02,1.3318750000000E+02
2000008,FIXEDTERM,20210830,1.7349090773308E+00,1.3366406250000E+02,1.3372656250000E+02
2000008,FIXEDTERM,20210831,1.7661232405328E+00,1.3303125000000E+02,1.3309375000000E+02
2000008,FIXEDTERM,20210901,1.7527323411963E+00,1.3329687500000E+02,1.3335937500000E+02
2000008,FIXEDTERM,20210902,1.7366612904875E+00,1.3361718750000E+02,1.3367968750000E+02
2000008,FIXEDTERM,20210903,1.7788026579183E+00,1.3276562500000E+02,1.3282812500000E+02
2000008,FIXEDTERM,20210907,1.8234841689466E+00,1.3185937500000E+02,1.3192187500000E+02
2000008,FIXEDTERM,20210908,1.7895899036118E+00,1.3253125000000E+02,1.3259375000000E+02
2000008,FIXEDTERM,20210909,1.7361099125986E+00,1.3360156250000E+02,1.3366406250000E+02
2000008,FIXEDTERM,20210910,1.7716580107353E+00,1.3288281250000E+02,1.3294531250000E+02
2000008,FIXEDTERM,20210913,1.7481485628934E+00,1.3334375000000E+02,1.3340625000000E+02
2000008,FIXEDTERM,20210914,1.6961743194630E+00,1.3439062500000E+02,1.3445312500000E+02
2000008,FIXEDTERM,20210915,1.7086909728518E+00,1.3413281250000E+02,1.3419531250000E+02
2000008,FIXEDTERM,20210916,1.7340084997226E+00,1.3358593750000E+02,1.3371093750000E+02
2000008,FIXEDTERM,20210917,1.7551682232325E+00,1.3318750000000E+02,1.3325000000000E+02
2000008,FIXEDTERM,20210920,1.7031018993962E+00,1.3422656250000E+02,1.3428906250000E+02
2000008,FIXEDTERM,20210921,1.7075370440621E+00,1.3413281250000E+02,1.3419531250000E+02
2000008,FIXEDTERM,20210922,1.6646764316006E+00,1.3500000000000E+02,1.3506250000000E+02
2000008,FIXEDTERM,20210923,1.8005431082843E+00,1.3225781250000E+02,1.3232031250000E+02
2000008,FIXEDTERM,20210924,1.8350004137232E+00,1.3157031250000E+02,1.3163281250000E+02
2000008,FIXEDTERM,20210927,1.8582103192281E+00,1.3110156250000E+02,1.3116406250000E+02
2000008,FIXEDTERM,20210928,1.9447817893736E+00,1.2940625000000E+02,1.2946875000000E+02
2000008,FIXEDTERM,20210929,1.9208918024662E+00,1.2986718750000E+02,1.2992968750000E+02
2000008,FIXEDTERM,20210930,1.9786972871742E+00,9.6046875000000E+01,9.6109375000000E+01
2000008,FIXEDTERM,20211001,1.9601311065886E+00,9.6347656250000E+01,9.6410156250000E+01
2000008,FIXEDTERM,20211004,1.9771189200080E+00,9.6074218750000E+01,9.6136718750000E+01
2000008,FIXEDTERM,20211005,2.0274669570015E+00,9.5265625000000E+01,9.5328125000000E+01
2000008,FIXEDTERM,20211006,2.0128656588692E+00,9.5500000000000E+01,9.5562500000000E+01
2000008,FIXEDTERM,20211007,2.0623383966558E+00,9.4710937500000E+01,9.4773437500000E+01
2000008,FIXEDTERM,20211008,2.0993918458247E+00,9.4125000000000E+01,9.4187500000000E+01
2000008,FIXEDTERM,20211012,2.0355365187986E+00,9.5140625000000E+01,9.5203125000000E+01
2000008,FIXEDTERM,20211013,1.9768937805565E+00,9.6082031250000E+01,9.6144531250000E+01
2000008,FIXEDTERM,20211014,1.9571009195374E+00,9.6402343750000E+01,9.6464843750000E+01
2000008,FIXEDTERM,20211015,1.9963630294651E+00,9.5769531250000E+01,9.5832031250000E+01
2000008,FIXEDTERM,20211018,2.0044870954222E+00,9.5640625000000E+01,9.5703125000000E+01
2000008,FIXEDTERM,20211019,2.0544375280994E+00,9.4843750000000E+01,9.4906250000000E+01
2000008,FIXEDTERM,20211020,2.0944550078714E+00,9.4210937500000E+01,9.4273437500000E+01
2000008,FIXEDTERM,20211021,2.1101278356143E+00,9.3964843750000E+01,9.4027343750000E+01
2000008,FIXEDTERM,20211022,2.0390803534193E+00,9.5089843750000E+01,9.5152343750000E+01
2000008,FIXEDTERM,20211025,2.0467988105826E+00,9.4968750000000E+01,9.5031250000000E+01
2000008,FIXEDTERM,20211026,2.0081586202467E+00,9.5585937500000E+01,9.5648437500000E+01
2000008,FIXEDTERM,20211027,1.9275683241292E+00,9.6886718750000E+01,9.6949218750000E+01
2000008,FIXEDTERM,20211028,1.9987177637677E+00,9.5738281250000E+01,9.5800781250000E+01
2000008,FIXEDTERM,20211029,1.9315406023925E+00,1.1952343750000E+02,1.1960156250000E+02
2000008,FIXEDTERM,20211101,1.9467752528465E+00,1.1923437500000E+02,1.1931250000000E+02
2000008,FIXEDTERM,20211102,1.9277295922586E+00,1.1958593750000E+02,1.1966406250000E+02
2000008,FIXEDTERM,20211103,1.9884457340368E+00,1.1846093750000E+02,1.1853906250000E+02
2000008,FIXEDTERM,20211104,1.9291848729215E+00,1.1955468750000E+02,1.1963281250000E+02
2000008,FIXEDTERM,20211105,1.8551755652863E+00,1.2093750000000E+02,1.2101562500000E+02
2000008,FIXEDTERM,20211108,1.8622864456299E+00,1.2079687500000E+02,1.2087500000000E+02
2000008,FIXEDTERM,20211109,1.8158330423725E+00,1.2167187500000E+02,1.2175000000000E+02
2000008,FIXEDTERM,20211110,1.9146489813103E+00,1.1981250000000E+02,1.1989062500000E+02
2000008,FIXEDTERM,20211112,1.9190378995075E+00,1.1972656250000E+02,1.1980468750000E+02
2000008,FIXEDTERM,20211115,1.9888702520226E+00,1.1842968750000E+02,1.1850781250000E+02
2000008,FIXEDTERM,20211116,2.0237516765800E+00,1.1778906250000E+02,1.1786718750000E+02
2000008,FIXEDTERM,20211117,1.9822540016652E+00,1.1853906250000E+02,1.1863281250000E+02
2000008,FIXEDTERM,20211118,1.9626161250032E+00,1.1891406250000E+02,1.1897656250000E+02
2000008,FIXEDTERM,20211119,1.9064406853674E+00,1.1995312500000E+02,1.2001562500000E+02
2000008,FIXEDTERM,20211122,1.9689152557208E+00,1.1878906250000E+02,1.1885156250000E+02
2000008,FIXEDTERM,20211123,2.0366749158446E+00,1.1754687500000E+02,1.1760937500000E+02
2000008,FIXEDTERM,20211124,1.9765301472901E+00,1.1864843750000E+02,1.1870312500000E+02
2000008,FIXEDTERM,20211126,1.9720418524109E+00,1.1872656250000E+02,1.1878125000000E+02
2000008,FIXEDTERM,20211129,1.8700246123276E+00,1.2060937500000E+02,1.2067187500000E+02
2000008,FIXEDTERM,20211130,1.8208915452991E+00,1.2153125000000E+02,1.2159375000000E+02
2000008,FIXEDTERM,20211201,1.7775108483026E+00,1.2235156250000E+02,1.2241406250000E+02
2000008,FIXEDTERM,20211202,1.8036920767144E+00,1.2185156250000E+02,1.2191406250000E+02
2000008,FIXEDTERM,20211203,1.7188635973156E+00,1.2346875000000E+02,1.2353125000000E+02
2000008,FIXEDTERM,20211206,1.8130496567700E+00,1.2166406250000E+02,1.2172656250000E+02
2000008,FIXEDTERM,20211207,1.8311242921780E+00,1.2132031250000E+02,1.2138281250000E+02
2000008,FIXEDTERM,20211208,1.9002481138409E+00,1.2002343750000E+02,1.2008593750000E+02
2000008,FIXEDTERM,20211209,1.8724772290750E+00,1.2053906250000E+02,1.2060156250000E+02
2000008,FIXEDTERM,20211210,1.8648309942360E+00,1.2067968750000E+02,1.2074218750000E+02
2000008,FIXEDTERM,20211213,1.7935203267946E+00,1.2201562500000E+02,1.2207812500000E+02
2000008,FIXEDTERM,20211214,1.8198202917849E+00,1.2151562500000E+02,1.2157812500000E+02
2000008,FIXEDTERM,20211215,1.8504156941758E+00,1.2093750000000E+02,1.2100000000000E+02
2000008,FIXEDTERM,20211216,1.8386338397582E+00,1.2115625000000E+02,1.2121875000000E+02
2000008,FIXEDTERM,20211217,1.8020433708530E+00,1.2184375000000E+02,1.2190625000000E+02
2000008,FIXEDTERM,20211220,1.8414258947287E+00,1.2109375000000E+02,1.2115625000000E+02
2000008,FIXEDTERM,20211221,1.8458710863267E+00,1.2100781250000E+02,1.2107031250000E+02
2000008,FIXEDTERM,20211222,1.8345050878445E+00,1.2121875000000E+02,1.2128125000000E+02
2000008,FIXEDTERM,20211223,1.8343708890161E+00,1.2121875000000E+02,1.2128125000000E+02
2000008,FIXEDTERM,20211227,1.8709668760962E+00,1.2052343750000E+02,1.2058593750000E+02
2000008,FIXEDTERM,20211228,1.8855092956980E+00,1.2025000000000E+02,1.2031250000000E+02
2000008,FIXEDTERM,20211229,1.9461674407104E+00,1.1912500000000E+02,1.1918750000000E+02
2000008,FIXEDTERM,20211230,1.9029139278631E+00,1.1992187500000E+02,1.1998437500000E+02
2000008,FIXEDTERM,20211231,1.9220465051757E+00,1.0107421875000E+02,1.0113671875000E+02
2000008,FIXEDTERM,20220103,2.0404392991623E+00,9.9117187500000E+01,9.9179687500000E+01
2000008,FIXEDTERM,20220104,2.0800255518527E+00,9.8472656250000E+01,9.8535156250000E+01
2000008,FIXEDTERM,20220105,2.1087654045911E+00,9.8007812500000E+01,9.8070312500000E+01
2000008,FIXEDTERM,20220106,2.0978902531944E+00,9.8183593750000E+01,9.8246093750000E+01
2000008,FIXEDTERM,20220107,2.1398701206314E+00,9.7507812500000E+01,9.7570312500000E+01
2000008,FIXEDTERM,20220110,2.1253111827467E+00,9.7742187500000E+01,9.7804687500000E+01
2000008,FIXEDTERM,20220111,2.1044646787277E+00,9.8078125000000E+01,9.8140625000000E+01
2000008,FIXEDTERM,20220112,2.1304405032272E+00,9.7660156250000E+01,9.7722656250000E+01
2000008,FIXEDTERM,20220113,2.0926323761570E+00,9.8269531250000E+01,9.8332031250000E+01
2000008,FIXEDTERM,20220114,2.1727237716637E+00,9.6984375000000E+01,9.7046875000000E+01
2000008,FIXEDTERM,20220118,2.2456558030761E+00,9.5832031250000E+01,9.5894531250000E+01
2000008,FIXEDTERM,20220119,2.2260694791494E+00,9.6140625000000E+01,9.6203125000000E+01
2000008,FIXEDTERM,20220120,2.1691462474413E+00,9.7042968750000E+01,9.7105468750000E+01
2000008,FIXEDTERM,20220121,2.1295773240670E+00,9.7675781250000E+01,9.7738281250000E+01
2000008,FIXEDTERM,20220124,2.1603883409253E+00,9.7183593750000E+01,9.7246093750000E+01
2000008,FIXEDTERM,20220125,2.1577102461079E+00,9.7226562500000E+01,9.7289062500000E+01
2000008,FIXEDTERM,20220126,2.2230081779981E+00,9.6191406250000E+01,9.6253906250000E+01
2000008,FIXEDTERM,20220127,2.1503995020681E+00,9.7343750000000E+01,9.7406250000000E+01
2000008,FIXEDTERM,20220128,2.1316136013517E+00,9.7644531250000E+01,9.7707031250000E+01
2000008,FIXEDTERM,20220131,2.1298373779586E+00,1.1590625000000E+02,1.1596875000000E+02
2000008,FIXEDTERM,20220201,2.1319247039934E+00,1.1586718750000E+02,1.1592968750000E+02
2000008,FIXEDTERM,20220202,2.1179014969342E+00,1.1611718750000E+02,1.1617968750000E+02
2000008,FIXEDTERM,20220203,2.1676075942381E+00,1.1522656250000E+02,1.1528906250000E+02
2000008,FIXEDTERM,20220204,2.2352996231999E+00,1.1401562500000E+02,1.1410156250000E+02
2000008,FIXEDTERM,20220207,2.2410609400214E+00,1.1392187500000E+02,1.1398437500000E+02
2000008,FIXEDTERM,20220208,2.2784843830353E+00,1.1326562500000E+02,1.1332812500000E+02
2000008,FIXEDTERM,20220209,2.2591763888372E+00,1.1360156250000E+02,1.1366406250000E+02
2000008,FIXEDTERM,20220210,2.3436894773089E+00,1.1211718750000E+02,1.1221093750000E+02
2000008,FIXEDTERM,20220211,2.2688536943039E+00,1.1342968750000E+02,1.1349218750000E+02
2000008,FIXEDTERM,20220214,2.3113003744763E+00,1.1268750000000E+02,1.1275000000000E+02
2000008,FIXEDTERM,20220215,2.3774726851080E+00,1.1154687500000E+02,1.1160937500000E+02
2000008,FIXEDTERM,20220216,2.3723736643472E+00,1.1163281250000E+02,1.1169531250000E+02
2000008,FIXEDTERM,20220217,2.3187295314384E+00,1.1255468750000E+02,1.1261718750000E+02
2000008,FIXEDTERM,20220218,2.2848635454209E+00,1.1314062500000E+02,1.1320312500000E+02
2000008,FIXEDTERM,20220222,2.2876534184497E+00,1.1308593750000E+02,1.1314843750000E+02
2000008,FIXEDTERM,20220223,2.3508572441513E+00,1.1199218750000E+02,1.1205468750000E+02
2000008,FIXEDTERM,20220224,2.3480473078646E+00,1.1203906250000E+02,1.1210156250000E+02
2000008,FIXEDTERM,20220225,2.3402428456731E+00,1.1217187500000E+02,1.1223437500000E+02
2000008,FIXEDTERM,20220228,2.2265160357921E+00,1.1414062500000E+02,1.1421093750000E+02
2000008,FIXEDTERM,20220301,2.1759360128471E+00,1.1502343750000E+02,1.1510937500000E+02
2000008,FIXEDTERM,20220302,2.3201065899851E+00,1.1250781250000E+02,1.1257812500000E+02
2000008,FIXEDTERM,20220303,2.2850575420793E+00,1.1311718750000E+02,1.1317968750000E+02
2000008,FIXEDTERM,20220304,2.2148014817622E+00,1.1432812500000E+02,1.1442187500000E+02
2000008,FIXEDTERM,20220307,2.2694272056654E+00,1.1338281250000E+02,1.1344531250000E+02
2000008,FIXEDTERM,20220308,2.3157481662965E+00,1.1256250000000E+02,1.1265625000000E+02
2000008,FIXEDTERM,20220309,2.3922140252108E+00,1.1126562500000E+02,1.1132812500000E+02
2000008,FIXEDTERM,20220310,2.4275820615465E+00,1.1066406250000E+02,1.1072656250000E+02
2000008,FIXEDTERM,20220311,2.4265841211123E+00,1.1067968750000E+02,1.1074218750000E+02
2000008,FIXEDTERM,20220314,2.5454170608126E+00,1.0868750000000E+02,1.0875000000000E+02
2000008,FIXEDTERM,20220315,2.5458265675900E+00,1.0867968750000E+02,1.0874218750000E+02
2000008,FIXEDTERM,20220316,2.5391592449133E+00,1.0878906250000E+02,1.0885156250000E+02
2000008,FIXEDTERM,20220317,2.5400393583746E+00,1.0877343750000E+02,1.0883593750000E+02
2000008,FIXEDTERM,20220318,2.5197314045587E+00,1.0910937500000E+02,1.0917187500000E+02
2000008,FIXEDTERM,20220321,2.6210585060906E+00,1.0743750000000E+02,1.0750000000000E+02
2000008,FIXEDTERM,20220322,2.7005720243529E+00,1.0614843750000E+02,1.0621093750000E+02
2000008,FIXEDTERM,20220323,2.5899103590616E+00,1.0794531250000E+02,1.0800781250000E+02
2000008,FIXEDTERM,20220324,2.6400831647765E+00,1.0714843750000E+02,1.0716406250000E+02
2000008,FIXEDTERM,20220325,2.7082103102338E+00,1.0602343750000E+02,1.0608593750000E+02
2000008,FIXEDTERM,20220328,2.6852460556360E+00,1.0639062500000E+02,1.0645312500000E+02
2000008,FIXEDTERM,20220329,2.6412618997219E+00,1.0710156250000E+02,1.0716406250000E+02
2000008,FIXEDTERM,20220330,2.6100341529047E+00,1.0760937500000E+02,1.0767187500000E+02
2000008,FIXEDTERM,20220331,2.5839691542554E+00,9.6453125000000E+01,9.6515625000000E+01
2000008,FIXEDTERM,20220401,2.5748195960847E+00,9.6593750000000E+01,9.6656250000000E+01
2000008,FIXEDTERM,20220404,2.5993651510888E+00,9.6218750000000E+01,9.6281250000000E+01
2000008,FIXEDTERM,20220405,2.7282403535934E+00,9.4273437500000E+01,9.4335937500000E+01
2000008,FIXEDTERM,20220406,2.7861857276354E+00,9.3414062500000E+01,9.3476562500000E+01
2000008,FIXEDTERM,20220407,2.8426230413721E+00,9.2585937500000E+01,9.2648437500000E+01
2000008,FIXEDTERM,20220408,2.8910188112500E+00,9.1882812500000E+01,9.1945312500000E+01
2000008,FIXEDTERM,20220411,2.9831607506352E+00,9.0562500000000E+01,9.0625000000000E+01
2000008,FIXEDTERM,20220412,2.9673256187900E+00,9.0789062500000E+01,9.0851562500000E+01
2000008,FIXEDTERM,20220413,2.9630077688863E+00,9.0851562500000E+01,9.0914062500000E+01
2000008,FIXEDTERM,20220414,3.0707900935107E+00,8.9328125000000E+01,8.9390625000000E+01
2000008,FIXEDTERM,20220418,3.1007330488837E+00,8.8914062500000E+01,8.8976562500000E+01
2000008,FIXEDTERM,20220419,3.1674299211228E+00,8.7992187500000E+01,8.8054687500000E+01
2000008,FIXEDTERM,20220420,3.0344947106695E+00,8.9843750000000E+01,8.9906250000000E+01
2000008,FIXEDTERM,20220421,3.1060093407797E+00,8.8843750000000E+01,8.8906250000000E+01
2000008,FIXEDTERM,20220422,3.1207125072495E+00,8.8640625000000E+01,8.8703125000000E+01
2000008,FIXEDTERM,20220425,3.0604115348274E+00,8.9484375000000E+01,8.9546875000000E+01
2000008,FIXEDTERM,20220426,2.9901375941911E+00,9.0476562500000E+01,9.0539062500000E+01
2000008,FIXEDTERM,20220427,3.0907399679461E+00,8.9062500000000E+01,8.9125000000000E+01
2000008,FIXEDTERM,20220428,3.0639685663221E+00,8.9437500000000E+01,8.9500000000000E+01
2000008,FIXEDTERM,20220429,3.1863541589907E+00,9.6820312500000E+01,9.6882812500000E+01
2000008,FIXEDTERM,20220502,3.2249541502508E+00,9.6257812500000E+01,9.6320312500000E+01
2000008,FIXEDTERM,20220503,3.1971130112945E+00,9.6664062500000E+01,9.6726562500000E+01
2000008,FIXEDTERM,20220504,3.2115861392910E+00,9.6453125000000E+01,9.6515625000000E+01
2000008,FIXEDTERM,20220505,3.3171288610935E+00,9.4929687500000E+01,9.4992187500000E+01
2000008,FIXEDTERM,20220506,3.4130508123764E+00,9.3570312500000E+01,9.3632812500000E+01
2000008,FIXEDTERM,20220509,3.3567508101648E+00,9.4367187500000E+01,9.4429687500000E+01
2000008,FIXEDTERM,20220510,3.3134697927246E+00,9.4984375000000E+01,9.5046875000000E+01
2000008,FIXEDTERM,20220511,3.2386261947560E+00,9.6062500000000E+01,9.6125000000000E+01
2000008,FIXEDTERM,20220512,3.2098899075665E+00,9.6500000000000E+01,9.6523437500000E+01
2000008,FIXEDTERM,20220513,3.2879487676247E+00,9.5367187500000E+01,9.5398437500000E+01
2000008,FIXEDTERM,20220516,3.2809729203478E+00,9.5437500000000E+01,9.5531250000000E+01
2000008,FIXEDTERM,20220517,3.3520942923939E+00,9.4421875000000E+01,9.4515625000000E+01
2000008,FIXEDTERM,20220518,3.2328769841651E+00,9.6148437500000E+01,9.6210937500000E+01
2000008,FIXEDTERM,20220519,3.2288629454531E+00,9.6210937500000E+01,9.6265625000000E+01
2000008,FIXEDTERM,20220520,3.1670415926694E+00,9.7109375000000E+01,9.7171875000000E+01
2000008,FIXEDTERM,20220523,3.2524430296459E+00,9.5867187500000E+01,9.5929687500000E+01
2000008,FIXEDTERM,20220524,3.1516912683875E+00,9.7335937500000E+01,9.7398437500000E+01
2000008,FIXEDTERM,20220525,3.1570244658046E+00,9.7257812500000E+01,9.7320312500000E+01
2000008,FIXEDTERM,20220526,3.1660915770520E+00,9.7117187500000E+01,9.7195312500000E+01
2000008,FIXEDTERM,20220527,3.1575932222957E+00,9.7250000000000E+01,9.7312500000000E+01
2000008,FIXEDTERM,20220531,3.2583526028874E+00,9.5789062500000E+01,9.5843750000000E+01
2000008,FIXEDTERM,20220601,3.2803725639795E+00,9.5453125000000E+01,9.5546875000000E+01
2000008,FIXEDTERM,20220602,3.2904788058116E+00,9.5328125000000E+01,9.5382812500000E+01
2000008,FIXEDTERM,20220603,3.3027903580619E+00,9.5148437500000E+01,9.5210937500000E+01
2000008,FIXEDTERM,20220606,3.4199733637992E+00,9.3492187500000E+01,9.3554687500000E+01
2000008,FIXEDTERM,20220607,3.3435176185857E+00,9.4578125000000E+01,9.4625000000000E+01
2000008,FIXEDTERM,20220608,3.3952773240025E+00,9.3859375000000E+01,9.3882812500000E+01
2000008,FIXEDTERM,20220609,3.3900422471948E+00,9.3937500000000E+01,9.3953125000000E+01
2000008,FIXEDTERM,20220610,3.4369283835039E+00,9.3257812500000E+01,9.3320312500000E+01
2000008,FIXEDTERM,20220613,3.6076994199248E+00,9.0914062500000E+01,9.0976562500000E+01
2000008,FIXEDTERM,20220614,3.7032977909093E+00,8.9617187500000E+01,8.9710937500000E+01
2000008,FIXEDTERM,20220615,3.5761461705110E+00,9.1343750000000E+01,9.1406250000000E+01
2000008,FIXEDTERM,20220616,3.4966408534644E+00,9.2445312500000E+01,9.2484375000000E+01
2000008,FIXEDTERM,20220617,3.5182579823788E+00,9.2132812500000E+01,9.2203125000000E+01
2000008,FIXEDTERM,20220621,3.5750749377154E+00,9.1375000000000E+01,9.1414062500000E+01
2000008,FIXEDTERM,20220622,3.4864865554729E+00,9.2593750000000E+01,9.2625000000000E+01
2000008,FIXEDTERM,20220623,3.4465206610814E+00,9.3148437500000E+01,9.3179687500000E+01
2000008,FIXEDTERM,20220624,3.5024538878034E+00,9.2359375000000E+01,9.2421875000000E+01
2000008,FIXEDTERM,20220627,3.5616613250097E+00,9.1546875000000E+01,9.1617187500000E+01
2000008,FIXEDTERM,20220628,3.5259884523456E+00,9.2039062500000E+01,9.2101562500000E+01
2000008,FIXEDTERM,20220629,3.4572189171135E+00,9.2984375000000E+01,9.3054687500000E+01
2000008,FIXEDTERM,20220630,3.4054497434214E+00,9.7289062500000E+01,9.7351562500000E+01
2000008,FIXEDTERM,20220701,3.3237298424295E+00,9.8468750000000E+01,9.8531250000000E+01
2000008,FIXEDTERM,20220705,3.2894753427136E+00,9.8968750000000E+01,9.9031250000000E+01
2000008,FIXEDTERM,20220706,3.3761885909715E+00,9.7710937500000E+01,9.7773437500000E+01
2000008,FIXEDTERM,20220707,3.4197943437962E+00,9.7085937500000E+01,9.7148437500000E+01
2000008,FIXEDTERM,20220708,3.4830764145716E+00,9.6187500000000E+01,9.6250000000000E+01
2000008,FIXEDTERM,20220711,3.3904116386550E+00,9.7507812500000E+01,9.7570312500000E+01
2000008,FIXEDTERM,20220712,3.3806405251799E+00,9.7648437500000E+01,9.7710937500000E+01
2000008,FIXEDTERM,20220713,3.3649196427621E+00,9.7875000000000E+01,9.7937500000000E+01
2000008,FIXEDTERM,20220714,3.3432969184570E+00,9.8187500000000E+01,9.8250000000000E+01
